date,country,state,city,ibgeID,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases
2020-04-12,Brazil,PE,Glória do Goitá/PE,2606101,0,0,1,1,0.00000,3.26755,0.00000
2020-04-12,Brazil,PE,Goiana/PE,2606200,1,3,2,6,3.76138,7.52276,0.50000
2020-04-12,Brazil,GO,Goiandira/GO,5208509,0,1,0,1,17.85714,17.85714,1.00000
2020-04-12,Brazil,PA,Goianésia do Pará/PA,1503093,0,0,0,1,0.00000,2.47066,0.00000
2020-04-12,Brazil,GO,Goianésia/GO,5208608,0,0,0,10,0.00000,14.26859,0.00000
2020-04-12,Brazil,GO,Goiatuba/GO,5209101,0,0,0,1,0.00000,2.93298,0.00000
2020-04-12,Brazil,PR,Goioerê/PR,4108601,0,0,0,3,0.00000,10.38637,0.00000
2020-04-12,Brazil,GO,Goiânia/GO,5208707,2,7,12,126,0.46171,8.31073,0.05556
2020-04-12,Brazil,BA,Gongogi/BA,2911501,0,1,0,1,14.02918,14.02918,1.00000
2020-04-12,Brazil,SC,Governador Celso Ramos/SC,4206009,0,0,0,3,0.00000,20.73112,0.00000
2020-04-12,Brazil,MG,Governador Valadares/MG,3127701,0,0,2,5,0.00000,1.78645,0.00000
2020-04-12,Brazil,SC,Gravatal/SC,4206207,0,0,1,9,0.00000,78.25406,0.00000
2020-04-12,Brazil,RS,Gravataí/RS,4309209,0,0,0,13,0.00000,4.61781,0.00000
2020-04-12,Brazil,SC,Guabiruba/SC,4206306,0,0,0,1,0.00000,4.19604,0.00000
2020-04-12,Brazil,RJ,Guapimirim/RJ,3301850,0,0,0,3,0.00000,4.95728,0.00000
2020-04-12,Brazil,GO,Guapó/GO,5209200,0,0,0,1,0.00000,7.03779,0.00000
2020-04-12,Brazil,CE,Guaraciaba do Norte/CE,2305001,0,0,0,1,0.00000,2.46051,0.00000
2020-04-12,Brazil,SC,Guaramirim/SC,4206504,0,0,0,1,0.00000,2.23120,0.00000
2020-04-12,Brazil,PR,Guaraniaçu/PR,4109302,0,0,1,4,0.00000,32.07184,0.00000
2020-04-12,Brazil,ES,Guarapari/ES,3202405,0,0,0,3,0.00000,2.40271,0.00000
2020-04-12,Brazil,PR,Guarapuava/PR,4109401,0,0,0,1,0.00000,0.55095,0.00000
2020-04-12,Brazil,SP,Guararapes/SP,3518206,0,0,0,3,0.00000,9.10774,0.00000
2020-04-12,Brazil,SP,Guararema/SP,3518305,0,0,0,1,0.00000,3.35593,0.00000
2020-04-12,Brazil,SP,Guaratinguetá/SP,3518404,0,0,0,1,0.00000,0.82103,0.00000
2020-04-12,Brazil,SP,Guarujá/SP,3518701,0,0,1,8,0.00000,2.49642,0.00000
2020-04-12,Brazil,SP,Guarulhos/SP,3518800,0,16,7,198,1.16011,14.35634,0.08081
2020-04-12,Brazil,RS,Guaíba/RS,4309308,0,0,0,1,0.00000,1.01892,0.00000
2020-04-12,Brazil,PR,Guaíra/PR,4108809,0,0,0,2,0.00000,6.03883,0.00000
2020-04-12,Brazil,MG,Guimarânia/MG,3128907,0,0,0,1,0.00000,12.43936,0.00000
2020-04-12,Brazil,TO,Gurupi/TO,1709500,0,0,0,1,0.00000,1.15411,0.00000
2020-04-12,Brazil,RS,Harmonia/RS,4309555,0,0,0,3,0.00000,61.65228,0.00000
2020-04-12,Brazil,GO,Hidrolândia/GO,5209705,0,0,0,0,0.00000,0.00000,0.00000
2020-04-12,Brazil,CE,Horizonte/CE,2305233,0,1,0,7,1.48507,10.39547,0.14286
2020-04-12,Brazil,SP,Hortolândia/SP,3519071,0,0,0,2,0.00000,0.86636,0.00000
2020-04-12,Brazil,PR,Ibaiti/PR,4109708,0,0,0,1,0.00000,3.18837,0.00000
2020-04-12,Brazil,PR,Ibema/PR,4109757,0,0,10,11,0.00000,173.17380,0.00000
2020-04-12,Brazil,BA,Ibirataia/BA,2912905,0,0,0,3,0.00000,19.59248,0.00000
2020-04-12,Brazil,ES,Ibiraçu/ES,3202504,0,0,0,2,0.00000,16.02693,0.00000
2020-04-12,Brazil,MG,Ibirité/MG,3129806,0,0,1,2,0.00000,1.10985,0.00000
2020-04-12,Brazil,SP,Ibirá/SP,3519402,0,0,0,1,0.00000,8.06907,0.00000
2020-04-12,Brazil,SP,Ibiúna/SP,3519709,0,0,0,1,0.00000,1.26778,0.00000
2020-04-12,Brazil,BA,Ibotirama/BA,2913200,0,0,0,1,0.00000,3.71374,0.00000
2020-04-12,Brazil,CE,Icapuí/CE,2305357,0,0,0,1,0.00000,5.01655,0.00000
2020-04-12,Brazil,MA,Icatu/MA,2105104,0,0,0,0,0.00000,0.00000,0.00000
2020-04-12,Brazil,CE,Icó/CE,2305407,0,0,0,3,0.00000,4.41060,0.00000
2020-04-12,Brazil,PB,Igaracy/PB,2502607,0,0,0,1,0.00000,16.34788,0.00000
2020-04-12,Brazil,PE,Igarassu/PE,2606804,0,1,0,3,0.85456,2.56369,0.33333
2020-04-12,Brazil,RJ,Iguaba Grande/RJ,3301876,0,2,1,4,7.06464,14.12928,0.50000
2020-04-12,Brazil,CE,Iguatu/CE,2305506,0,3,1,8,2.92689,7.80503,0.37500
2020-04-12,Brazil,SP,Ilha Comprida/SP,3520426,0,0,0,9,0.00000,80.60183,0.00000
2020-04-12,Brazil,SP,Ilhabela/SP,3520400,0,0,0,1,0.00000,2.85959,0.00000
2020-04-12,Brazil,BA,Ilhéus/BA,2913606,0,1,10,39,0.61604,24.02558,0.02564
2020-04-12,Brazil,SC,Imbituba/SC,4207304,0,0,0,9,0.00000,20.06555,0.00000
2020-04-12,Brazil,RS,Imbé/RS,4310330,0,0,1,1,0.00000,4.38596,0.00000
2020-04-12,Brazil,MA,Imperatriz/MA,2105302,0,0,2,12,0.00000,4.63890,0.00000
2020-04-12,Brazil,SC,Indaial/SC,4207502,1,1,1,3,1.44040,4.32121,0.33333
2020-04-12,Brazil,SP,Indaiatuba/SP,3520509,0,0,0,4,0.00000,1.58965,0.00000
2020-04-12,Brazil,CE,Independência/CE,2305605,0,0,0,2,0.00000,7.64000,0.00000
2020-04-12,Brazil,MG,Ipaba/MG,3131158,0,0,0,1,0.00000,5.37432,0.00000
2020-04-12,Brazil,CE,Ipaporanga/CE,2305654,0,0,0,1,0.00000,8.62589,0.00000
2020-04-12,Brazil,MG,Ipatinga/MG,3131307,0,0,0,4,0.00000,1.51855,0.00000
2020-04-12,Brazil,BA,Ipiaú/BA,2913903,0,0,0,12,0.00000,26.15918,0.00000
2020-04-12,Brazil,PE,Ipojuca/PE,2607208,0,0,2,5,0.00000,5.19729,0.00000
2020-04-12,Brazil,PE,Ipubi/PE,2607307,0,0,1,2,0.00000,6.48214,0.00000
2020-04-12,Brazil,CE,Ipueiras/CE,2305902,0,0,0,2,0.00000,5.24027,0.00000
2020-04-12,Brazil,MG,Ipuiúna/MG,3131505,0,0,0,1,0.00000,9.92162,0.00000
2020-04-12,Brazil,SP,Iracemápolis/SP,3521408,0,0,0,1,0.00000,4.12626,0.00000
2020-04-12,Brazil,AM,Iranduba/AM,1301852,0,0,2,13,0.00000,26.91734,0.00000
2020-04-12,Brazil,SC,Irati/SC,4207858,0,0,0,1,0.00000,51.81347,0.00000
2020-04-12,Brazil,PR,Iretama/PR,4110805,0,1,0,1,9.83381,9.83381,1.00000
2020-04-12,Brazil,SE,Itabaiana/SE,2802908,0,0,0,1,0.00000,1.04792,0.00000
2020-04-12,Brazil,MG,Itabira/MG,3131703,1,1,1,2,0.83292,1.66583,0.50000
2020-04-12,Brazil,RJ,Itaboraí/RJ,3301900,0,2,4,24,0.83128,9.97539,0.08333
2020-04-12,Brazil,BA,Itabuna/BA,2914802,0,0,1,21,0.00000,9.84884,0.00000
2020-04-12,Brazil,AM,Itacoatiara/AM,1301902,0,0,0,11,0.00000,10.85487,0.00000
2020-04-12,Brazil,BA,Itagi/BA,2915106,0,0,0,1,0.00000,8.09651,0.00000
2020-04-12,Brazil,BA,Itagibá/BA,2915205,0,1,0,3,6.85918,20.57754,0.33333
2020-04-12,Brazil,GO,Itaguaru/GO,5210604,0,0,1,1,0.00000,19.09490,0.00000
2020-04-12,Brazil,RJ,Itaguaí/RJ,3302007,2,2,1,5,1.50354,3.75886,0.40000
2020-04-12,Brazil,CE,Itaitinga/CE,2306256,0,1,1,4,2.63296,10.53186,0.25000
2020-04-12,Brazil,PA,Itaituba/PA,1503606,0,0,0,3,0.00000,2.96305,0.00000
2020-04-12,Brazil,CE,Itaiçaba/CE,2306207,0,0,0,1,0.00000,12.77629,0.00000
2020-04-12,Brazil,SC,Itajaí/SC,4208203,0,2,1,37,0.91101,16.85373,0.05405
2020-04-12,Brazil,MG,Itajubá/MG,3132404,0,0,0,2,0.00000,2.06464,0.00000
2020-04-12,Brazil,BA,Itajuípe/BA,2915502,0,0,0,4,0.00000,19.52077,0.00000
2020-04-12,Brazil,BA,Itamaraju/BA,2915601,0,0,0,1,0.00000,1.55072,0.00000
2020-04-12,Brazil,MG,Itanhandu/MG,3133105,0,0,0,1,0.00000,6.52273,0.00000
2020-04-12,Brazil,SP,Itanhaém/SP,3522109,0,0,0,2,0.00000,1.96433,0.00000
2020-04-12,Brazil,CE,Itapajé/CE,2306306,0,0,0,1,0.00000,1.89843,0.00000
2020-04-12,Brazil,BA,Itapebi/BA,2916302,0,0,3,4,0.00000,38.99015,0.00000
2020-04-12,Brazil,SP,Itapecerica da Serra/SP,3522208,0,1,0,27,0.56917,15.36772,0.03704
2020-04-12,Brazil,MG,Itapecerica/MG,3133501,0,0,1,2,0.00000,9.19033,0.00000
2020-04-12,Brazil,SC,Itapema/SC,4208302,0,0,0,7,0.00000,10.71779,0.00000
2020-04-12,Brazil,ES,Itapemirim/ES,3202801,0,0,0,1,0.00000,2.91138,0.00000
2020-04-12,Brazil,RJ,Itaperuna/RJ,3302205,0,0,0,2,0.00000,1.93753,0.00000
2020-04-12,Brazil,BA,Itapetinga/BA,2916401,0,1,1,5,1.31325,6.56625,0.20000
2020-04-12,Brazil,SP,Itapetininga/SP,3522307,0,1,0,3,0.61012,1.83037,0.33333
2020-04-12,Brazil,MG,Itapeva/MG,3133600,0,0,0,1,0.00000,10.22181,0.00000
2020-04-12,Brazil,SP,Itapeva/SP,3522406,0,0,0,1,0.00000,1.05984,0.00000
2020-04-12,Brazil,SP,Itapevi/SP,3522505,0,4,1,18,1.68279,7.57257,0.22222
2020-04-12,Brazil,CE,Itapipoca/CE,2306405,0,0,0,1,0.00000,0.77305,0.00000
2020-04-12,Brazil,SP,Itapira/SP,3522604,0,0,0,1,0.00000,1.33738,0.00000
2020-04-12,Brazil,SC,Itapiranga/SC,4208401,0,0,0,1,0.00000,5.92698,0.00000
2020-04-12,Brazil,PE,Itapissuma/PE,2607752,0,0,1,1,0.00000,3.75220,0.00000
2020-04-12,Brazil,SP,Itaquaquecetuba/SP,3523107,0,0,1,26,0.00000,7.01147,0.00000
2020-04-12,Brazil,BA,Itarantim/BA,2916807,0,0,0,1,0.00000,5.06406,0.00000
2020-04-12,Brazil,SP,Itararé/SP,3523206,0,0,0,1,0.00000,1.98008,0.00000
2020-04-12,Brazil,CE,Itarema/CE,2306553,0,0,0,1,0.00000,2.39086,0.00000
2020-04-12,Brazil,RJ,Itatiaia/RJ,3302254,0,0,0,1,0.00000,3.14416,0.00000
2020-04-12,Brazil,SP,Itatiba/SP,3523404,0,1,0,1,0.82742,0.82742,1.00000
2020-04-12,Brazil,BA,Itatim/BA,2916856,0,0,0,1,0.00000,6.90274,0.00000
2020-04-12,Brazil,SP,Itatinga/SP,3523503,0,0,0,1,0.00000,4.83162,0.00000
2020-04-12,Brazil,BA,Itororó/BA,2917102,0,0,0,4,0.00000,19.62516,0.00000
2020-04-12,Brazil,SP,Itu/SP,3523909,0,0,1,3,0.00000,1.72474,0.00000
2020-04-12,Brazil,BA,Ituberá/BA,2917300,0,0,0,1,0.00000,3.49626,0.00000
2020-04-12,Brazil,MG,Ituiutaba/MG,3134202,0,0,0,1,0.00000,0.95537,0.00000
2020-04-12,Brazil,GO,Itumbiara/GO,5211503,0,0,0,5,0.00000,4.77363,0.00000
2020-04-12,Brazil,SP,Itupeva/SP,3524006,0,0,0,1,0.00000,1.63260,0.00000
2020-04-12,Brazil,SC,Ituporanga/SC,4208500,0,0,1,1,0.00000,3.98629,0.00000
2020-04-12,Brazil,PR,Ivaiporã/PR,4111506,0,0,0,1,0.00000,3.12656,0.00000
2020-04-12,Brazil,RS,Ivoti/RS,4310801,0,1,0,4,4.11641,16.46565,0.25000
2020-04-12,Brazil,SC,Içara/SC,4207007,0,0,0,7,0.00000,12.40673,0.00000
2020-04-12,Brazil,PE,Jaboatão dos Guararapes/PE,2607901,2,5,10,67,0.71195,9.54011,0.07463
2020-04-12,Brazil,SP,Jaboticabal/SP,3524303,0,2,0,5,2.58856,6.47140,0.40000
2020-04-12,Brazil,MG,Jaboticatubas/MG,3134608,0,0,0,1,0.00000,4.96450,0.00000
2020-04-12,Brazil,SP,Jacareí/SP,3524402,0,0,0,1,0.00000,0.42797,0.00000
2020-04-12,Brazil,SP,Jaci/SP,3524501,0,0,0,1,0.00000,14.15028,0.00000
2020-04-12,Brazil,BA,Jaguaquara/BA,2917607,0,0,0,1,0.00000,1.83746,0.00000
2020-04-12,Brazil,CE,Jaguaribe/CE,2306900,0,1,1,5,2.88334,14.41670,0.20000
2020-04-12,Brazil,SP,Jaguariúna/SP,3524709,0,0,0,1,0.00000,1.73949,0.00000
2020-04-12,Brazil,SC,Jaguaruna/SC,4208807,0,0,0,3,0.00000,14.98202,0.00000
2020-04-12,Brazil,SP,Jales/SP,3524808,0,0,0,1,0.00000,2.03637,0.00000
2020-04-12,Brazil,MG,Janaúba/MG,3135100,0,0,0,2,0.00000,2.79142,0.00000
2020-04-12,Brazil,SP,Jandira/SP,3525003,0,0,1,4,0.00000,3.20161,0.00000
2020-04-12,Brazil,RN,Januário Cicco/RN,2405306,0,0,1,1,0.00000,9.82222,0.00000
2020-04-12,Brazil,RJ,Japeri/RJ,3302270,0,0,0,3,0.00000,2.86347,0.00000
2020-04-12,Brazil,SC,Jaraguá do Sul/SC,4208906,0,0,0,10,0.00000,5.62756,0.00000
2020-04-12,Brazil,SP,Jardinópolis/SP,3525102,0,0,2,2,0.00000,4.50653,0.00000
2020-04-12,Brazil,RO,Jaru/RO,1100114,0,0,0,1,0.00000,1.93143,0.00000
2020-04-12,Brazil,GO,Jataí/GO,5211909,0,0,0,4,0.00000,3.96503,0.00000
2020-04-12,Brazil,SP,Jaú/SP,3525300,0,0,0,1,0.00000,0.66555,0.00000
2020-04-12,Brazil,MG,Jeceaba/MG,3135407,0,0,0,1,0.00000,20.35831,0.00000
2020-04-12,Brazil,BA,Jequié/BA,2918001,0,0,0,1,0.00000,0.64117,0.00000
2020-04-12,Brazil,RO,Ji-Paraná/RO,1100122,0,0,0,1,0.00000,0.77538,0.00000
2020-04-12,Brazil,SP,Joanópolis/SP,3525508,0,0,0,1,0.00000,7.56430,0.00000
2020-04-12,Brazil,SC,Joaçaba/SC,4209003,0,0,0,1,0.00000,3.32027,0.00000
2020-04-12,Brazil,SC,Joinville/SC,4209102,0,1,2,54,0.16936,9.14532,0.01852
2020-04-12,Brazil,SP,José Bonifácio/SP,3525706,0,0,0,2,0.00000,5.40321,0.00000
2020-04-12,Brazil,PE,João Alfredo/PE,2608107,0,0,1,2,0.00000,5.91331,0.00000
2020-04-12,Brazil,MG,João Monlevade/MG,3136207,0,0,0,1,0.00000,1.25141,0.00000
2020-04-12,Brazil,PB,João Pessoa/PB,2507507,0,8,8,86,0.98886,10.63021,0.09302
2020-04-12,Brazil,CE,Juazeiro do Norte/CE,2307304,0,0,0,3,0.00000,1.09406,0.00000
2020-04-12,Brazil,BA,Juazeiro/BA,2918407,0,0,0,5,0.00000,2.30726,0.00000
2020-04-12,Brazil,MG,Juiz de Fora/MG,3136702,0,1,2,60,0.17579,10.54717,0.01667
2020-04-12,Brazil,PB,Junco do Seridó/PB,2507804,0,1,0,1,13.98601,13.98601,1.00000
2020-04-12,Brazil,SP,Jundiaí/SP,3525904,0,1,0,13,0.23869,3.10291,0.07692
2020-04-12,Brazil,PR,Jussara/PR,4113007,1,1,1,1,14.25923,14.25923,1.00000
2020-04-12,Brazil,AM,Jutaí/AM,1302306,0,0,0,0,0.00000,0.00000,0.00000
2020-04-12,Brazil,SC,Lages/SC,4209300,0,0,1,9,0.00000,5.71269,0.00000
2020-04-12,Brazil,MG,Lagoa da Prata/MG,3137205,0,0,3,14,0.00000,26.83792,0.00000
2020-04-12,Brazil,RN,Lagoa de Pedras/RN,2406304,1,1,1,1,13.25557,13.25557,1.00000
2020-04-12,Brazil,PE,Lagoa do Carro/PE,2608453,0,1,0,2,5.53373,11.06746,0.50000
2020-04-12,Brazil,SC,Laguna/SC,4209409,0,0,0,4,0.00000,8.73096,0.00000
2020-04-12,Brazil,RS,Lajeado/RS,4311403,0,0,0,16,0.00000,19.04444,0.00000
2020-04-12,Brazil,MT,Lambari D'Oeste/MT,5105234,0,0,0,1,0.00000,16.33720,0.00000
2020-04-12,Brazil,PR,Lapa/PR,4113205,0,0,0,2,0.00000,4.15257,0.00000
2020-04-12,Brazil,SP,Laranjal Paulista/SP,3526407,0,1,0,2,3.50680,7.01361,0.50000
2020-04-12,Brazil,BA,Lauro de Freitas/BA,2919207,0,2,0,21,1.00786,10.58254,0.09524
2020-04-12,Brazil,CE,Lavras da Mangabeira/CE,2307502,0,0,0,1,0.00000,3.17380,0.00000
2020-04-12,Brazil,MG,Lavras/MG,3138203,0,0,0,3,0.00000,2.89093,0.00000
2020-04-12,Brazil,SP,Lençóis Paulista/SP,3526803,0,0,0,3,0.00000,4.38391,0.00000
2020-04-12,Brazil,PR,Leópolis/PR,4113403,0,0,0,1,0.00000,25.29084,0.00000
2020-04-12,Brazil,SP,Limeira/SP,3526902,0,0,1,5,0.00000,1.63338,0.00000
2020-04-12,Brazil,CE,Limoeiro do Norte/CE,2307601,0,1,0,3,1.67954,5.03863,0.33333
2020-04-12,Brazil,PE,Limoeiro/PE,2608909,1,1,1,2,1.77778,3.55556,0.50000
2020-04-12,Brazil,ES,Linhares/ES,3203205,0,1,0,9,0.57619,5.18568,0.11111
2020-04-12,Brazil,PR,Londrina/PR,4113700,1,4,7,69,0.70208,12.11094,0.05797
2020-04-12,Brazil,SP,Louveira/SP,3527306,0,0,0,1,0.00000,2.04562,0.00000
2020-04-12,Brazil,MT,Lucas do Rio Verde/MT,5105259,0,1,0,1,1.52593,1.52593,1.00000
2020-04-12,Brazil,GO,Luziânia/GO,5212501,0,2,0,8,0.96016,3.84063,0.25000
2020-04-12,Brazil,BA,Luís Eduardo Magalhães/BA,2919553,0,0,0,1,0.00000,1.14261,0.00000
2020-04-12,Brazil,RN,Luís Gomes/RN,2407005,0,0,0,1,0.00000,9.88533,0.00000
2020-04-12,Brazil,PE,Macaparana/PE,2609006,0,1,0,1,3.94073,3.94073,1.00000
2020-04-12,Brazil,AP,Macapá/AP,1600303,0,3,33,204,0.59603,40.53031,0.01471
2020-04-12,Brazil,RJ,Macaé/RJ,3302403,0,1,0,6,0.38960,2.33761,0.16667
2020-04-12,Brazil,RN,Macaíba/RN,2407104,0,0,2,4,0.00000,4.95099,0.00000
2020-04-12,Brazil,AL,Maceió/AL,2704302,0,3,0,37,0.29442,3.63120,0.08108
2020-04-12,Brazil,MG,Machado/MG,3139003,0,0,0,1,0.00000,2.37344,0.00000
2020-04-12,Brazil,PE,Machados/PE,2609105,0,0,1,1,0.00000,6.21581,0.00000
2020-04-12,Brazil,SC,Mafra/SC,4210100,0,0,0,1,0.00000,1.77645,0.00000
2020-04-12,Brazil,RJ,Magé/RJ,3302502,0,0,9,20,0.00000,8.16090,0.00000
2020-04-12,Brazil,SP,Mairiporã/SP,3528502,0,2,0,7,1.99643,6.98749,0.28571
2020-04-12,Brazil,AM,Manacapuru/AM,1302504,0,3,23,87,3.08081,89.34348,0.03448
2020-04-12,Brazil,AM,Manaus/AM,1302603,6,51,121,1053,2.33649,48.24161,0.04843
2020-04-12,Brazil,PR,Mandirituba/PR,4114302,0,0,0,2,0.00000,7.44352,0.00000
2020-04-12,Brazil,RJ,Mangaratiba/RJ,3302601,0,1,0,3,2.24881,6.74642,0.33333
2020-04-12,Brazil,MG,Manhuaçu/MG,3139409,0,0,1,2,0.00000,2.21658,0.00000
2020-04-12,Brazil,AM,Manicoré/AM,1302702,0,1,0,1,1.79369,1.79369,1.00000
2020-04-12,Brazil,PR,Manoel Ribas/PR,4114500,0,0,0,1,0.00000,7.40631,0.00000
2020-04-12,Brazil,PA,Marabá/PA,1504208,0,0,0,2,0.00000,0.71595,0.00000
2020-04-12,Brazil,CE,Maracanaú/CE,2307650,0,1,0,21,0.43882,9.21513,0.04762
2020-04-12,Brazil,CE,Maranguape/CE,2307700,0,0,0,3,0.00000,2.32598,0.00000
2020-04-12,Brazil,RS,Marau/RS,4311809,0,1,0,9,2.26444,20.37997,0.11111
2020-04-12,Brazil,PR,Marechal Cândido Rondon/PR,4114609,0,0,0,2,0.00000,3.77758,0.00000
2020-04-12,Brazil,AL,Marechal Deodoro/AL,2704708,0,0,0,2,0.00000,3.85349,0.00000
2020-04-12,Brazil,MG,Mariana/MG,3140001,0,1,0,3,1.64680,4.94039,0.33333
2020-04-12,Brazil,RJ,Maricá/RJ,3302700,1,3,3,18,1.86096,11.16577,0.16667
2020-04-12,Brazil,PR,Maringá/PR,4115200,0,4,1,28,0.94414,6.60898,0.14286
2020-04-12,Brazil,PA,Marituba/PA,1504422,0,0,0,3,0.00000,2.28100,0.00000
2020-04-12,Brazil,PR,Mariópolis/PR,4115309,0,0,0,2,0.00000,30.25719,0.00000
2020-04-12,Brazil,MG,Marliéria/MG,3140308,0,0,1,1,0.00000,24.75860,0.00000
2020-04-12,Brazil,PR,Marumbi/PR,4115507,0,0,0,1,0.00000,21.37209,0.00000
2020-04-12,Brazil,SP,Marília/SP,3529005,0,0,0,4,0.00000,1.67447,0.00000
2020-04-12,Brazil,SC,Massaranduba/SC,4210605,0,1,0,1,5.91156,5.91156,1.00000
2020-04-12,Brazil,PR,Matinhos/PR,4115705,0,0,0,2,0.00000,5.76037,0.00000
2020-04-12,Brazil,MG,Matozinhos/MG,3141108,0,0,0,1,0.00000,2.64410,0.00000
2020-04-12,Brazil,SP,Matão/SP,3529302,0,0,0,2,0.00000,2.40471,0.00000
2020-04-12,Brazil,CE,Mauriti/CE,2308104,0,0,0,1,0.00000,2.08498,0.00000
2020-04-12,Brazil,SP,Mauá/SP,3529401,0,0,2,45,0.00000,9.51551,0.00000
2020-04-12,Brazil,AM,Maués/AM,1302900,0,0,0,0,0.00000,0.00000,0.00000
2020-04-12,Brazil,BA,Medeiros Neto/BA,2921104,0,0,0,1,0.00000,4.40762,0.00000
2020-04-12,Brazil,PR,Medianeira/PR,4115804,0,0,0,4,0.00000,8.65838,0.00000
2020-04-12,Brazil,RJ,Mesquita/RJ,3302858,0,1,7,30,0.56785,17.03548,0.03333
2020-04-12,Brazil,RJ,Miguel Pereira/RJ,3302908,0,1,0,2,3.91573,7.83147,0.50000
2020-04-12,Brazil,RS,Minas do Leão/RS,4312252,0,0,0,2,0.00000,24.76780,0.00000
2020-04-12,Brazil,SP,Mirassol/SP,3530300,0,0,0,4,0.00000,6.68628,0.00000
2020-04-12,Brazil,MA,Mirinzal/MA,2106805,0,0,1,1,0.00000,6.68360,0.00000
2020-04-12,Brazil,SP,Mococa/SP,3530508,0,1,0,2,1.45169,2.90339,0.50000
2020-04-12,Brazil,SP,Mogi Guaçu/SP,3530706,0,1,0,6,0.65838,3.95028,0.16667
2020-04-12,Brazil,SP,Mogi das Cruzes/SP,3530607,0,2,2,58,0.44859,13.00909,0.03448
2020-04-12,Brazil,CE,Mombaça/CE,2308500,0,0,1,3,0.00000,6.84978,0.00000
2020-04-12,Brazil,RN,Monte Alegre/RN,2407807,0,0,0,1,0.00000,4.45414,0.00000
2020-04-12,Brazil,SP,Monte Alto/SP,3531308,0,0,0,3,0.00000,5.94083,0.00000
2020-04-12,Brazil,MG,Monte Carmelo/MG,3143104,0,0,0,4,0.00000,8.36663,0.00000
2020-04-12,Brazil,RS,Montenegro/RS,4312401,0,0,0,1,0.00000,1.53224,0.00000
2020-04-12,Brazil,MG,Montes Claros/MG,3143302,0,1,0,1,0.24430,0.24430,1.00000
2020-04-12,Brazil,GO,Montividiu/GO,5213756,0,0,0,1,0.00000,7.46491,0.00000
2020-04-12,Brazil,PE,Moreno/PE,2609402,0,0,0,2,0.00000,3.18552,0.00000
2020-04-12,Brazil,SC,Morro da Fumaça/SC,4211207,0,0,0,2,0.00000,11.23848,0.00000
2020-04-12,Brazil,RN,Mossoró/RN,2408003,0,6,12,77,2.01763,25.89297,0.07792
2020-04-12,Brazil,MG,Muriaé/MG,3143906,0,0,0,4,0.00000,3.67772,0.00000
2020-04-12,Brazil,MG,Mário Campos/MG,3140159,0,0,0,1,0.00000,6.48677,0.00000
2020-04-12,Brazil,MG,Nanuque/MG,3144300,0,0,0,2,0.00000,4.90798,0.00000
2020-04-12,Brazil,RN,Natal/RN,2408102,1,4,14,145,0.45243,16.40045,0.02759
2020-04-12,Brazil,SC,Navegantes/SC,4211306,0,0,2,7,0.00000,8.59159,0.00000
2020-04-12,Brazil,MS,Naviraí/MS,5005707,0,0,1,1,0.00000,1.82222,0.00000
2020-04-12,Brazil,GO,Nerópolis/GO,5214507,0,0,1,1,0.00000,3.35008,0.00000
2020-04-12,Brazil,RJ,Nilópolis/RJ,3303203,0,0,6,20,0.00000,12.30883,0.00000
2020-04-12,Brazil,RJ,Niterói/RJ,3303302,0,6,0,120,1.16826,23.36521,0.05000
2020-04-12,Brazil,SE,Nossa Senhora da Glória/SE,2804508,0,0,0,2,0.00000,5.41653,0.00000
2020-04-12,Brazil,MS,Nova Andradina/MS,5006200,0,0,0,10,0.00000,18.39114,0.00000
2020-04-12,Brazil,RJ,Nova Friburgo/RJ,3303401,0,0,2,15,0.00000,7.86860,0.00000
2020-04-12,Brazil,GO,Nova Glória/GO,5214861,0,0,0,1,0.00000,12.24890,0.00000
2020-04-12,Brazil,RJ,Nova Iguaçu/RJ,3303500,2,5,15,88,0.60892,10.71696,0.05682
2020-04-12,Brazil,MG,Nova Lima/MG,3144805,0,0,0,44,0.00000,46.36997,0.00000
2020-04-12,Brazil,MT,Nova Monte Verde/MT,5108956,0,0,0,1,0.00000,10.89562,0.00000
2020-04-12,Brazil,MT,Nova Mutum/MT,5106224,0,0,0,1,0.00000,2.20371,0.00000
2020-04-12,Brazil,SP,Nova Odessa/SP,3533403,0,1,0,1,1.66185,1.66185,1.00000
2020-04-12,Brazil,RS,Nova Palma/RS,4313102,0,0,0,1,0.00000,15.35627,0.00000
2020-04-12,Brazil,MG,Nova Serrana/MG,3145208,0,0,1,1,0.00000,0.97378,0.00000
2020-04-12,Brazil,BA,Nova Soure/BA,2922904,0,0,0,1,0.00000,3.71099,0.00000
2020-04-12,Brazil,SC,Nova Trento/SC,4211504,0,0,0,1,0.00000,6.87332,0.00000
2020-04-12,Brazil,GO,Nova Veneza/GO,5215009,0,0,0,1,0.00000,10.14919,0.00000
2020-04-12,Brazil,ES,Nova Venécia/ES,3203908,0,0,0,2,0.00000,3.99122,0.00000
2020-04-12,Brazil,AM,Novo Airão/AM,1303205,0,1,0,1,5.14033,5.14033,1.00000
2020-04-12,Brazil,RS,Novo Hamburgo/RS,4313409,0,2,1,25,0.81054,10.13179,0.08000
2020-04-12,Brazil,CE,Novo Oriente/CE,2309409,0,0,0,2,0.00000,6.99130,0.00000
